uuid,latitude,longitude,h_accuracy,v_accuracy,speed,altitude,timestamp,unix_time
A,43.6461821653,-79.4389361632,4,0,0.457795,,2017-09-10T16:01:58-04:00,1505073718
A,43.6459384068,-79.4387714244,6,0,1.13234,,2017-09-10T16:02:11-04:00,1505073731
A,43.6458919563,-79.4383888357,6,0,1.57413,,2017-09-10T16:02:29-04:00,1505073749
A,43.6458011472,-79.4380248035,6,0,1.48772,,2017-09-10T16:02:51-04:00,1505073771
A,43.6458023401,-79.4376460492,6,0,1.26731,,2017-09-10T16:03:09-04:00,1505073789
A,43.6455017,-79.4369951,19.235,0,0,,2017-09-10T16:03:31-04:00,1505073811
A,43.6454854,-79.4366214,20.222,0,0,,2017-09-10T16:05:11-04:00,1505073911
A,43.6451376,-79.4360719,20.078,0,0,,2017-09-10T16:06:56-04:00,1505074016
A,43.6454198,-79.4361158,22.114,0,0,,2017-09-10T19:21:05-04:00,1505085665
A,43.6450593,-79.4361268,26.225,0,0,,2017-09-10T19:21:25-04:00,1505085685
A,43.6452651,-79.4364456,27.557,0,0,,2017-09-10T19:21:45-04:00,1505085705
A,43.6456525,-79.4362258,23.102,0,0,,2017-09-10T19:22:05-04:00,1505085725
A,43.6453744,-79.4362258,18.533,0,0,,2017-09-10T19:22:42-04:00,1505085762
A,43.6451644,-79.435962,18.755,0,0,,2017-09-10T19:28:11-04:00,1505086091
A,43.6453083,-79.4365115,23.207,0,0,,2017-09-10T19:28:41-04:00,1505086121
A,43.6450428,-79.4361488,23.067,0,0,,2017-09-10T19:29:01-04:00,1505086141
A,43.6453043,-79.4362697,19.139,0,0,,2017-09-10T20:58:58-04:00,1505091538
A,43.6454112,-79.4366214,18.773,0,0,,2017-09-11T00:18:19-04:00,1505103499
A,43.6451087,-79.4361598,20.613,0,0,,2017-09-11T00:19:06-04:00,1505103546
A,43.645335,-79.4365994,20.096,0,0,,2017-09-11T00:21:18-04:00,1505103678
A,43.6451582,-79.4360939,19.031,0,0,,2017-09-11T00:21:38-04:00,1505103698
A,43.6455204,-79.4365994,20.855,0,0,,2017-09-11T00:34:15-04:00,1505104455
A,43.645119,-79.4360719,19.068,0,0,,2017-09-11T00:34:30-04:00,1505104470
A,43.6454483,-79.4366214,18.773,0,0,,2017-09-11T00:39:04-04:00,1505104744
A,43.6451932,-79.4360719,22.136,0,0,,2017-09-11T00:40:06-04:00,1505104806
A,43.645228,-79.4364456,21.499,0,0,,2017-09-11T00:40:16-04:00,1505104816
A,43.6451376,-79.4360719,21.614,0,0,,2017-09-11T00:40:34-04:00,1505104834
A,43.6451376,-79.4360719,30.393,0,0,,2017-09-11T08:47:30-04:00,1505134050
A,43.645543,-79.4368412,19.366,0,0,,2017-09-11T09:05:52-04:00,1505135152
A,43.6457298,-79.4378523,20.65,0,0,,2017-09-11T09:07:58-04:00,1505135278
A,43.6460836,-79.4388634,21.68,0,0,,2017-09-11T09:08:18-04:00,1505135298
A,43.6469054,-79.4391272,19.528,0,0,,2017-09-11T09:08:39-04:00,1505135319
A,43.647947923,-79.4390860557,6,0,2.16922,,2017-09-11T09:08:49-04:00,1505135329
A,43.6485557147,-79.4392574028,4,0,5.33147,,2017-09-11T09:09:01-04:00,1505135341
A,43.6491469544,-79.4393879793,4,0,5.63292,,2017-09-11T09:09:12-04:00,1505135352
A,43.6496968958,-79.4394678622,4,0,4.92327,,2017-09-11T09:09:23-04:00,1505135363
A,43.6500193844,-79.4395571353,4,0,3.56663,,2017-09-11T09:09:34-04:00,1505135374
A,43.6503027331,-79.4396579451,4,0,3.97582,,2017-09-11T09:10:12-04:00,1505135412
A,43.6508821169,-79.4398561361,4,0,4.94933,,2017-09-11T09:10:23-04:00,1505135423
A,43.6511285133,-79.4392830808,3,0,5.19462,,2017-09-11T09:10:34-04:00,1505135434
A,43.6513530795,-79.4382612237,4,0,8.27696,,2017-09-11T09:10:45-04:00,1505135445
A,43.6515507947,-79.4373142268,4,0,5.98063,,2017-09-11T09:10:56-04:00,1505135456
A,43.6516869207,-79.4368011497,4,0,2.38285,,2017-09-11T09:11:07-04:00,1505135467
A,43.6518718228,-79.4358781235,4,0,8.33225,,2017-09-11T09:11:18-04:00,1505135478
A,43.6521005261,-79.4347476658,4,0,8.74739,,2017-09-11T09:11:29-04:00,1505135489
A,43.6523024344,-79.4336392379,6,0,6.12497,,2017-09-11T09:11:40-04:00,1505135500
A,43.6523698949,-79.4331682848,4,0,2.87008,,2017-09-11T09:11:51-04:00,1505135511
A,43.6524858321,-79.4327782259,4,0,4.0241,,2017-09-11T09:12:11-04:00,1505135531
A,43.6527418286,-79.4316800239,4,0,8.08104,,2017-09-11T09:12:22-04:00,1505135542
A,43.6529276127,-79.4304618726,4,0,9.75292,,2017-09-11T09:12:33-04:00,1505135553
A,43.6530217242,-79.4292274533,4,0,8.40415,,2017-09-11T09:12:44-04:00,1505135564
A,43.653253825,-79.4281194866,6,0,8.60369,,2017-09-11T09:12:55-04:00,1505135575
A,43.6534744834,-79.4271545411,4,0,6.41918,,2017-09-11T09:13:06-04:00,1505135586
A,43.653545573,-79.426655841,4,0,0,,2017-09-11T09:13:17-04:00,1505135597
A,43.6536902144,-79.4260557503,6,0,6.87334,,2017-09-11T09:13:28-04:00,1505135608
A,43.6539230209,-79.4248159258,4,0,8.91523,,2017-09-11T09:13:39-04:00,1505135619
A,43.6541618918,-79.4236457779,6,0,8.57071,,2017-09-11T09:13:50-04:00,1505135630
A,43.6542818,-79.4231902,18.499,0,0,,2017-09-11T09:13:53-04:00,1505135633
A,43.654464096,-79.422215211,8,0,5.85385,,2017-09-11T09:14:05-04:00,1505135645
A,43.654588518,-79.4216322814,4,0,2.01048,,2017-09-11T09:14:16-04:00,1505135656
A,43.6546830019,-79.4211941468,6,0,4.61841,,2017-09-11T09:14:27-04:00,1505135667
A,43.6549178919,-79.4202035213,4,0,7.40524,,2017-09-11T09:14:38-04:00,1505135678
A,43.6551276614,-79.4189888036,4,0,9.39751,,2017-09-11T09:14:49-04:00,1505135689
A,43.6552022056,-79.4176851674,4,0,9.23952,,2017-09-11T09:15:00-04:00,1505135700
A,43.6550560504,-79.4165190356,6,0,7.76461,,2017-09-11T09:15:11-04:00,1505135711
A,43.6549464731,-79.415858042,6,0,2.14861,,2017-09-11T09:15:22-04:00,1505135722
A,43.6549195161,-79.4153867714,6,0,6.66481,,2017-09-11T09:15:40-04:00,1505135740
A,43.6551827807,-79.4140588698,6,0,9.63387,,2017-09-11T09:15:51-04:00,1505135751
A,43.6554669764,-79.4126605459,4,0,9.81537,,2017-09-11T09:16:02-04:00,1505135762
A,43.6556346403,-79.4115609268,6,0,4.12519,,2017-09-11T09:16:13-04:00,1505135773
A,43.6557063927,-79.4111318194,6,0,4.41823,,2017-09-11T09:16:33-04:00,1505135793
A,43.6559443689,-79.4101231458,6,0,7.68364,,2017-09-11T09:16:44-04:00,1505135804
A,43.6561687796,-79.4091087785,6,0,6.43452,,2017-09-11T09:16:55-04:00,1505135815
A,43.6563274547,-79.408093867,6,0,6.45831,,2017-09-11T09:17:06-04:00,1505135826
A,43.656559,-79.4078662,18.484,0,0,,2017-09-11T09:17:38-04:00,1505135858
A,43.656557,-79.4074484,22.856,0,0,,2017-09-11T09:18:17-04:00,1505135897
A,43.6566388099,-79.4070896046,6,0,0,,2017-09-11T09:18:44-04:00,1505135924
A,43.6567167305,-79.4068718913,32,0,0,,2017-09-11T09:19:59-04:00,1505135999
A,43.656840933,-79.4065622685,16,0,1.74494,,2017-09-11T10:44:48-04:00,1505141088
A,43.6553904791,-79.4022569404,12,0,0.352571,,2017-09-11T10:46:56-04:00,1505141216
A,43.6554789331,-79.4025545899,32,0,0.364779,,2017-09-11T10:47:35-04:00,1505141255
A,43.6554590192,-79.4026325541,16,0,0.723847,,2017-09-11T10:47:53-04:00,1505141273
A,43.6552548842,-79.4023439792,8,0,0.648992,,2017-09-11T10:49:19-04:00,1505141359
A,43.6566985,-79.4009288,800,0,0,,2017-09-11T10:49:32-04:00,1505141372
A,43.655249588,-79.4023814562,6,0,0.794448,,2017-09-11T10:50:38-04:00,1505141438
A,43.6556582,-79.4021933,22.222,0,0,,2017-09-11T10:52:04-04:00,1505141524
A,43.6562163,-79.40271,19.778,0,0,,2017-09-11T10:52:21-04:00,1505141541
A,43.6569741,-79.4028859,19.015,0,0,,2017-09-11T10:52:37-04:00,1505141557
A,43.6574541,-79.4025671,18.972,0,0,,2017-09-11T10:52:57-04:00,1505141577
A,43.6577304,-79.4009619,21.798,0,0,,2017-09-11T10:53:17-04:00,1505141597
A,43.6579815387,-79.4007389022,12,0,0,,2017-09-11T10:53:30-04:00,1505141610
A,43.658021,-79.3997085,18.712,0,0,,2017-09-11T10:53:48-04:00,1505141628
A,43.6579979671,-79.4003116037,6,0,1.31175,,2017-09-11T10:53:59-04:00,1505141639
A,43.6582706794,-79.4003070241,16,0,2.56444,,2017-09-11T10:54:12-04:00,1505141652
A,43.6585357,-79.4001593,19.472,0,0,,2017-09-11T10:54:14-04:00,1505141654
A,43.6588727609,-79.4004693897,16,0,4.25535,,2017-09-11T10:54:24-04:00,1505141664
A,43.6594218119,-79.4003861362,16,0,4.46328,,2017-09-11T10:54:35-04:00,1505141675
A,43.6598850816,-79.3996114066,8,0,4.33023,,2017-09-11T10:54:46-04:00,1505141686
A,43.6600463155,-79.3991956402,8,0,2.77239,,2017-09-11T10:54:57-04:00,1505141697
A,43.6603619767,-79.399090271,24,0,2.99119,,2017-09-11T10:55:11-04:00,1505141711
A,43.6609160815,-79.3991643985,16,0,3.48202,,2017-09-11T10:55:22-04:00,1505141722
A,43.6613210455,-79.3993213236,12,0,2.83933,,2017-09-11T10:55:33-04:00,1505141733
A,43.6615911468,-79.399364658,6,0,2.11513,,2017-09-11T10:55:46-04:00,1505141746
A,43.6618724628,-79.3993054926,12,0,1.03249,,2017-09-11T10:55:57-04:00,1505141757
A,43.6620121979,-79.3990077478,32,0,0.36886,,2017-09-11T10:56:35-04:00,1505141795
A,43.6624219,-79.3988069,18.703,0,0,,2017-09-11T10:56:55-04:00,1505141815
A,43.6624527,-79.3993347,19.945,0,0,,2017-09-11T10:57:29-04:00,1505141849
A,43.6624178,-79.3987629,18.623,0,0,,2017-09-11T10:57:48-04:00,1505141868
A,43.6624109,-79.3987837,32.1,0,0,,2017-09-11T10:59:39-04:00,1505141979
A,43.6624109,-79.3987837,26.4,0,0,,2017-09-11T11:00:07-04:00,1505142007
A,43.6624109,-79.3987837,34.4,0,0,,2017-09-11T11:30:02-04:00,1505143802
A,43.6624109,-79.3987837,34.4,0,0,,2017-09-11T13:17:44-04:00,1505150264
A,43.6624109,-79.3987837,34.4,0,0,,2017-09-11T13:17:55-04:00,1505150275
A,43.6624109,-79.3987837,52.4,0,0,,2017-09-11T17:15:09-04:00,1505164509
A,43.6628791,-79.3989388,18.35,0,0,,2017-09-11T17:17:04-04:00,1505164624
A,43.6629945,-79.3981912,19.075,0,0,,2017-09-11T17:18:00-04:00,1505164680
A,43.6673400564,-79.3996663474,8,0,0,,2017-09-11T17:19:49-04:00,1505164789
A,43.6671774696,-79.4005137778,8,0,5.96263,,2017-09-11T17:20:00-04:00,1505164800
A,43.6670783602,-79.4011602087,8,0,4.08783,,2017-09-11T17:20:12-04:00,1505164812
A,43.6669139859,-79.4021924852,8,0,6.994,,2017-09-11T17:20:24-04:00,1505164824
A,43.666691678,-79.4033043726,6,0,7.20664,,2017-09-11T17:20:36-04:00,1505164836
A,43.6665362952,-79.4042051227,8,0,4.11531,,2017-09-11T17:20:48-04:00,1505164848
A,43.6664395362,-79.4047762048,8,0,3.49994,,2017-09-11T17:21:00-04:00,1505164860
A,43.6662740326,-79.4057997392,6,0,8.49882,,2017-09-11T17:21:12-04:00,1505164872
A,43.6659854055,-79.4071376417,6,0,8.22258,,2017-09-11T17:21:24-04:00,1505164884
A,43.6657820227,-79.4081659349,6,0,7.14059,,2017-09-11T17:21:36-04:00,1505164896
A,43.6655238619,-79.409499221,8,0,8.64053,,2017-09-11T17:21:48-04:00,1505164908
A,43.6653123239,-79.4106108274,8,0,6.58375,,2017-09-11T17:22:00-04:00,1505164920
A,43.6651868,-79.4109444,18.661,0,0,,2017-09-11T17:22:28-04:00,1505164948
A,43.6651530788,-79.4113195956,8,0,0,,2017-09-11T17:22:58-04:00,1505164978
A,43.6647130923,-79.4126240494,8,0,4.88696,,2017-09-11T17:23:10-04:00,1505164990
A,43.6645100413,-79.4139694411,4,0,8.92101,,2017-09-11T17:23:22-04:00,1505165002
A,43.6642855147,-79.4151575723,6,0,7.64233,,2017-09-11T17:23:34-04:00,1505165014
A,43.6641119248,-79.4158843897,4,0,0,,2017-09-11T17:23:46-04:00,1505165026
A,43.6640026172,-79.4162957788,6,0,0,,2017-09-11T17:24:33-04:00,1505165073
A,43.66397,-79.4167707,20.581,0,0,,2017-09-11T17:24:52-04:00,1505165092
A,43.6639903577,-79.4163593641,6,0,0,,2017-09-11T17:25:03-04:00,1505165103
A,43.6636099,-79.4160892,20.314,0,0,,2017-09-11T17:26:27-04:00,1505165187
A,43.6638932267,-79.4163141682,8,0,0,,2017-09-11T17:26:39-04:00,1505165199
A,43.6636325,-79.4161331,21.974,0,0,,2017-09-11T17:28:27-04:00,1505165307
A,43.6638859,-79.4158693,24.996,0,0,,2017-09-11T17:29:43-04:00,1505165383
A,43.6636058,-79.4160452,26.192,0,0,,2017-09-11T17:30:21-04:00,1505165421
A,43.6638837,-79.4162431,18.777,0,0,,2017-09-11T17:30:41-04:00,1505165441
A,43.6639248,-79.4166828,19.314,0,0,,2017-09-11T17:33:02-04:00,1505165582
A,43.6642584,-79.4164849,20.674,0,0,,2017-09-11T17:33:59-04:00,1505165639
A,43.6639165,-79.4165948,20.582,0,0,,2017-09-11T17:34:21-04:00,1505165661
A,43.6637355,-79.4160452,19.073,0,0,,2017-09-11T17:35:26-04:00,1505165726
A,43.6628976,-79.4155066,18.768,0,0,,2017-09-11T17:35:46-04:00,1505165746
A,43.6616847,-79.4153197,19.525,0,0,,2017-09-11T17:36:07-04:00,1505165767
A,43.6609946595,-79.4149006121,16,0,5.27552,,2017-09-11T17:36:18-04:00,1505165778
A,43.6605069,-79.414814,19.263,0,0,,2017-09-11T17:36:33-04:00,1505165793
A,43.660276,-79.4155175,19.665,0,0,,2017-09-11T17:36:42-04:00,1505165802
A,43.6599747,-79.4172544,19.396,0,0,,2017-09-11T17:37:07-04:00,1505165827
A,43.6595847,-79.419332,19.95,0,0,,2017-09-11T17:37:49-04:00,1505165869
A,43.6594435365,-79.4200532652,24,0,7.4823,,2017-09-11T17:38:18-04:00,1505165898
A,43.6591724561,-79.4210859321,6,0,7.37289,,2017-09-11T17:38:30-04:00,1505165910
A,43.6590207177,-79.4220833851,4,0,7.07509,,2017-09-11T17:38:41-04:00,1505165921
A,43.6588321169,-79.4230554359,6,0,6.97687,,2017-09-11T17:38:52-04:00,1505165932
A,43.6586698272,-79.4237626579,4,0,2.98791,,2017-09-11T17:39:03-04:00,1505165943
A,43.6585833169,-79.4241776157,3,0,4.84057,,2017-09-11T17:39:37-04:00,1505165977
A,43.6578274892,-79.4240122468,6,0,8.41947,,2017-09-11T17:39:48-04:00,1505165988
A,43.6570753004,-79.4237039671,6,0,6.06919,,2017-09-11T17:39:59-04:00,1505165999
A,43.6568009562,-79.424430136,4,0,5.68874,,2017-09-11T17:40:10-04:00,1505166010
A,43.6566730007,-79.4250878808,6,0,5.36014,,2017-09-11T17:40:21-04:00,1505166021
A,43.6565120771,-79.4258468629,3,0,5.64972,,2017-09-11T17:40:32-04:00,1505166032
A,43.65638628,-79.4265554608,4,0,5.09088,,2017-09-11T17:40:43-04:00,1505166043
A,43.6562599694,-79.4270659781,3,0,3.88092,,2017-09-11T17:40:54-04:00,1505166054
A,43.6561283447,-79.4276129104,3,0,4.10502,,2017-09-11T17:41:05-04:00,1505166065
A,43.6559543494,-79.4284780951,4,0,5.55326,,2017-09-11T17:41:16-04:00,1505166076
A,43.6558541339,-79.4289764323,4,0,3.80824,,2017-09-11T17:41:27-04:00,1505166087
A,43.6557208845,-79.42963496,4,0,4.65382,,2017-09-11T17:41:38-04:00,1505166098
A,43.6555921104,-79.4303074524,4,0,4.43085,,2017-09-11T17:41:49-04:00,1505166109
A,43.6553305884,-79.4305228071,4,0,3.37299,,2017-09-11T17:42:01-04:00,1505166121
A,43.6551631142,-79.4312865928,6,0,4.67521,,2017-09-11T17:42:12-04:00,1505166132
A,43.6550750335,-79.4316814271,4,0,3.41355,,2017-09-11T17:42:23-04:00,1505166143
A,43.6549187784,-79.4323486933,4,0,4.38575,,2017-09-11T17:42:34-04:00,1505166154
A,43.6548072958,-79.4328890672,4,0,3.59886,,2017-09-11T17:42:45-04:00,1505166165
A,43.6547301,-79.4332693,18.734,0,0,,2017-09-11T17:43:14-04:00,1505166194
A,43.6544163957,-79.4332256771,6,0,4.19331,,2017-09-11T17:43:31-04:00,1505166211
A,43.6538365078,-79.4330463435,6,0,5.13448,,2017-09-11T17:43:42-04:00,1505166222
A,43.653293349,-79.4328462011,6,0,5.61938,,2017-09-11T17:43:53-04:00,1505166233
A,43.6529041407,-79.4326972004,4,0,4.38474,,2017-09-11T17:44:04-04:00,1505166244
A,43.6526266886,-79.4327447965,4,0,3.96238,,2017-09-11T17:45:14-04:00,1505166314
A,43.6524271229,-79.4335863748,4,0,5.31156,,2017-09-11T17:45:25-04:00,1505166325
A,43.6522446103,-79.4344011534,6,0,5.7326,,2017-09-11T17:45:36-04:00,1505166336
A,43.6520442118,-79.4353124936,4,0,6.24972,,2017-09-11T17:45:47-04:00,1505166347
A,43.651889952,-79.4362420979,4,0,5.91998,,2017-09-11T17:45:58-04:00,1505166358
A,43.6515844922,-79.4362425343,6,0,6.36139,,2017-09-11T17:46:15-04:00,1505166375
A,43.6508490605,-79.4360007328,6,0,6.7984,,2017-09-11T17:46:26-04:00,1505166386
A,43.6502647199,-79.435761929,4,0,4.69333,,2017-09-11T17:46:37-04:00,1505166397
A,43.649994726,-79.4356591679,4,0,3.44135,,2017-09-11T17:47:49-04:00,1505166469
A,43.6492997062,-79.4354010182,4,0,8.52961,,2017-09-11T17:48:00-04:00,1505166480
A,43.6486995256,-79.4351617342,4,0,2.36095,,2017-09-11T17:48:11-04:00,1505166491
A,43.6481576285,-79.4349384626,6,0,7.2527,,2017-09-11T17:48:22-04:00,1505166502
A,43.6475388258,-79.4346898634,4,0,4.24287,,2017-09-11T17:48:33-04:00,1505166513
A,43.6468701396,-79.434450062,6,0,7.86915,,2017-09-11T17:48:44-04:00,1505166524
A,43.6461046058,-79.4341545042,6,0,8.27514,,2017-09-11T17:48:55-04:00,1505166535
A,43.6452654008,-79.4338168254,6,0,8.8858,,2017-09-11T17:49:06-04:00,1505166546
A,43.644583914,-79.4335751873,8,0,7.5264,,2017-09-11T17:49:17-04:00,1505166557
A,43.6438486806,-79.4332716405,4,0,5.51069,,2017-09-11T17:49:28-04:00,1505166568
A,43.6435478383,-79.4337309595,6,0,5.3926,,2017-09-11T17:49:39-04:00,1505166579
A,43.6434027341,-79.4345118781,6,0,5.35463,,2017-09-11T17:49:50-04:00,1505166590
A,43.6435949566,-79.4350441621,6,0,5.40618,,2017-09-11T17:50:01-04:00,1505166601
A,43.6442156075,-79.435351206,4,0,6.75458,,2017-09-11T17:50:12-04:00,1505166612
A,43.6446517995,-79.4355922393,4,0,1.37035,,2017-09-11T17:50:23-04:00,1505166623
A,43.6446676313,-79.4359825602,4,0,2.82911,,2017-09-11T17:50:40-04:00,1505166640
A,43.6447716427,-79.4363365943,4,0,1.03113,,2017-09-11T17:50:55-04:00,1505166655
A,43.6450719136,-79.4363809181,8,0,3.80114,,2017-09-11T17:51:18-04:00,1505166678
A,43.645333,-79.4365774,23.483,0,0,,2017-09-11T17:52:08-04:00,1505166728
A,43.6451067,-79.43594,26.551,0,0,,2017-09-11T17:53:30-04:00,1505166810
A,43.6455225,-79.4366214,23.039,0,0,,2017-09-11T17:54:05-04:00,1505166845
A,43.6455757,-79.4371929,26.338,0,0,,2017-09-11T17:55:42-04:00,1505166942
A,43.6452814,-79.4367203,27.133,0,0,,2017-09-11T17:56:08-04:00,1505166968
A,43.6456358,-79.4366434,21.167,0,0,,2017-09-11T17:56:17-04:00,1505166977
A,43.6451376,-79.4360719,20.487,0,0,,2017-09-11T17:57:19-04:00,1505167039
A,43.6454832,-79.4367972,20.19,0,0,,2017-09-11T18:01:39-04:00,1505167299
A,43.6450264,-79.435973,28.416,0,0,,2017-09-11T18:01:59-04:00,1505167319
A,43.6452671,-79.4364675,20.333,0,0,,2017-09-11T18:02:38-04:00,1505167358
A,43.6451376,-79.4360719,21.592,0,0,,2017-09-11T18:03:17-04:00,1505167397
A,43.6455225,-79.4366214,23.002,0,0,,2017-09-11T18:04:16-04:00,1505167456
A,43.6452424,-79.4364016,22.52,0,0,,2017-09-11T18:04:36-04:00,1505167476
A,43.6454854,-79.4366214,22.101,0,0,,2017-09-11T18:05:45-04:00,1505167545
A,43.6452816,-79.4363247,18.724,0,0,,2017-09-11T18:06:05-04:00,1505167565
A,43.6456296,-79.4365774,20.184,0,0,,2017-09-11T18:17:55-04:00,1505168275
A,43.6451396,-79.4360939,19.004,0,0,,2017-09-11T18:18:15-04:00,1505168295
A,43.6452898,-79.4364126,19.409,0,0,,2017-09-11T18:25:15-04:00,1505168715
A,43.6451561,-79.4360719,21.601,0,0,,2017-09-11T18:25:54-04:00,1505168754
A,43.6453351,-79.4364016,19.407,0,0,,2017-09-11T18:27:30-04:00,1505168850
A,43.6451499,-79.4361049,21.672,0,0,,2017-09-11T18:28:12-04:00,1505168892
A,43.6454854,-79.4366214,22.511,0,0,,2017-09-11T21:14:06-04:00,1505178846
A,43.6452137,-79.4362917,22.848,0,0,,2017-09-11T21:14:55-04:00,1505178895
A,43.6454794,-79.4363576,26.481,0,0,,2017-09-11T21:21:59-04:00,1505179319
A,43.6451376,-79.4360719,18.831,0,0,,2017-09-11T21:22:09-04:00,1505179329
A,43.645401,-79.4365115,20.498,0,0,,2017-09-11T21:26:48-04:00,1505179608
A,43.6451664,-79.4360829,19.077,0,0,,2017-09-11T21:26:59-04:00,1505179619
A,43.645473,-79.4366873,18.941,0,0,,2017-09-11T21:28:02-04:00,1505179682
A,43.6451376,-79.4360719,19.012,0,0,,2017-09-11T21:28:21-04:00,1505179701
A,43.6454854,-79.4366214,18.774,0,0,,2017-09-11T21:28:37-04:00,1505179717
A,43.6451293,-79.4360829,18.885,0,0,,2017-09-11T21:29:14-04:00,1505179754
A,43.6454195,-79.4365115,20.357,0,0,,2017-09-11T21:30:37-04:00,1505179837
A,43.6451376,-79.4360719,18.87,0,0,,2017-09-11T21:31:27-04:00,1505179887
A,43.6454112,-79.4366214,18.775,0,0,,2017-09-11T21:37:00-04:00,1505180220
A,43.6451747,-79.4360719,18.905,0,0,,2017-09-11T21:37:12-04:00,1505180232
A,43.6455225,-79.4366214,19.476,0,0,,2017-09-11T21:39:09-04:00,1505180349
A,43.6451829,-79.4360609,19.807,0,0,,2017-09-11T21:39:29-04:00,1505180369
A,43.6455698,-79.4367313,20.942,0,0,,2017-09-11T21:42:42-04:00,1505180562
A,43.6451376,-79.4360719,19.114,0,0,,2017-09-11T21:43:11-04:00,1505180591
A,43.6455678,-79.4367093,23.024,0,0,,2017-09-11T21:46:06-04:00,1505180766
A,43.6451951,-79.4362917,21.705,0,0,,2017-09-11T21:46:26-04:00,1505180786
A,43.6454669,-79.4366214,22.109,0,0,,2017-09-11T21:46:41-04:00,1505180801
A,43.6451376,-79.4360719,19.556,0,0,,2017-09-11T21:46:57-04:00,1505180817
A,43.6453187,-79.4364236,22.759,0,0,,2017-09-12T08:08:29-04:00,1505218109
A,43.6451376,-79.4360719,24.628,0,0,,2017-09-12T08:08:46-04:00,1505218126
A,43.6455533,-79.4368522,20.274,0,0,,2017-09-12T11:59:59-04:00,1505231999
A,43.645448,-79.4372149,25.475,0,0,,2017-09-12T12:01:11-04:00,1505232071
A,43.645829,-79.4373248,23.504,0,0,,2017-09-12T12:02:26-04:00,1505232146
A,43.645648,-79.4368742,24.47,0,0,,2017-09-12T12:02:52-04:00,1505232172
A,43.6459120866,-79.4381909742,16,0,0.289727,,2017-09-12T12:03:36-04:00,1505232216
A,43.6463637,-79.4388854,19.316,0,0,,2017-09-12T12:03:54-04:00,1505232234
A,43.6466398,-79.4388634,18.652,0,0,,2017-09-12T12:06:59-04:00,1505232419
A,43.6497209,-79.4398965,25.812,0,0,,2017-09-12T12:08:11-04:00,1505232491
A,43.6571428,-79.442556,21.166,0,0,,2017-09-12T12:10:23-04:00,1505232623
A,43.6577465,-79.4422703,40.85,0,0,,2017-09-12T12:11:00-04:00,1505232660
A,43.6577465,-79.4422703,29.529,0,0,,2017-09-12T12:11:20-04:00,1505232680
A,43.6590293,-79.4427098,26.234,0,0,,2017-09-12T12:11:55-04:00,1505232715
A,43.713944,-79.283014,50,0,0,,2017-09-12T12:44:21-04:00,1505234661
A,43.7148385,-79.27926,29.649,0,0,,2017-09-12T12:44:36-04:00,1505234676
A,43.7325323,-79.2635489,50,0,0,,2017-09-12T12:52:20-04:00,1505235140
A,43.7333735,-79.2607256,42.5,0,0,,2017-09-12T12:53:18-04:00,1505235198
A,43.7345574,-79.2622716,50,0,0,,2017-09-12T12:54:50-04:00,1505235290
A,43.7323504218,-79.2632353403,24,0,0.169795,,2017-09-12T12:55:18-04:00,1505235318
A,43.7325386,-79.2635272,60,0,0,,2017-09-12T12:58:17-04:00,1505235497
A,43.7325386,-79.2635272,87.6,0,0,,2017-09-12T13:00:34-04:00,1505235634
A,43.7325386,-79.2635272,45.6,0,0,,2017-09-12T13:01:16-04:00,1505235676
A,43.7337776,-79.2632185,32.282,0,0,,2017-09-12T13:02:47-04:00,1505235767
A,43.7322351548,-79.2656356443,24,0,8.00593,,2017-09-12T13:03:48-04:00,1505235828
A,43.7325146445,-79.2657032184,8,0,6.98927,,2017-09-12T13:04:03-04:00,1505235843
A,43.7330070441,-79.2643057672,4,0,12.1239,,2017-09-12T13:04:14-04:00,1505235854
A,43.7334278416,-79.2626898341,4,0,12.3778,,2017-09-12T13:04:25-04:00,1505235865
A,43.7338051061,-79.2611238048,4,0,11.7901,,2017-09-12T13:04:36-04:00,1505235876
A,43.7340830575,-79.2595930011,8,0,12.7636,,2017-09-12T13:04:47-04:00,1505235887
A,43.73431129,-79.2586750943,4,0,0,,2017-09-12T13:04:58-04:00,1505235898
A,43.7344476036,-79.2582380724,4,0,8.69718,,2017-09-12T13:05:23-04:00,1505235923
A,43.7347774206,-79.2567425386,4,0,11.7948,,2017-09-12T13:05:34-04:00,1505235934
A,43.7351926568,-79.2548536612,4,0,13.7563,,2017-09-12T13:05:45-04:00,1505235945
A,43.7355066056,-79.2534653551,4,0,6.43432,,2017-09-12T13:05:56-04:00,1505235956
A,43.7355844681,-79.2530150629,6,0,7.72523,,2017-09-12T13:06:37-04:00,1505235997
A,43.7359669282,-79.251180542,4,0,15.5559,,2017-09-12T13:06:48-04:00,1505236008
A,43.7363847381,-79.2491658846,6,0,13.9728,,2017-09-12T13:06:59-04:00,1505236019
